id,date,image_url,content,content_translation,image_description,extended_text,reply_count,like_count,topic,negative_score,neutral_score,positive_score,x,y
501,2023-06-01,https://scontent-lcy1-2.cdninstagram.com/v/t51.29350-15/350438499_269946455511846_7411390014179661841_n.webp?stp=dst-jpg&_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=AiI_faSYrcEAX-mYCbC&_nc_ht=scontent-lcy1-2.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfAyeP7lbcvcWUBXDtu-18971Gmy2XTGKjl_Ss2rBibqmQ&oe=647E0B0E,1940s Chessmen. These Chessmen were made by Jaques of London in the 1940s. A cheap wartime chess set that is incredibly beautiful! This same style of Chessmen were used in the 1946 movie 'A Matter of Life and Death' starring David Niven and Kim Hunter. The American title of the movie was 'Stairway to Heaven' #chess #chessmen #chesspieces #jaquesoflondon #movies #stilllife #stilllife_perfection #stilllife_gallery #games #lighting #uk_shooters #ukphotography #photooftheday #uk_greatshots #wabisabi,1940s Chessmen. These Chessmen were made by Jaques of London in the 1940s. A cheap wartime chess set that is incredibly beautiful! This same style of Chessmen were used in the 1946 movie 'A Matter of Life and Death' starring David Niven and Kim Hunter. The American title of the movie was 'Stairway to Heaven' #chess #chessmen #chesspieces #jaquesoflondon #movies #stilllife #stilllife_perfection #stilllife_gallery #games #lighting #uk_shooters #ukphotography #photooftheday #uk_greatshots #wabisabi,chess pieces are lined up on a table with a box in the background,1940s Chessmen. These Chessmen were made by Jaques of London in the 1940s. A cheap wartime chess set that is incredibly beautiful! This same style of Chessmen were used in the 1946 movie 'A Matter of Life and Death' starring David Niven and Kim Hunter. The American title of the movie was 'Stairway to Heaven' #chess #chessmen #chesspieces #jaquesoflondon #movies #stilllife #stilllife_perfection #stilllife_gallery #games #lighting #uk_shooters #ukphotography #photooftheday #uk_greatshots #wabisabi. Image description: chess pieces are lined up on a table with a box in the background,4,53,-1,0.005408695433288813,0.2003762274980545,0.7942150831222534,15.33722,4.5798483
502,2023-06-01,https://scontent-lcy1-1.cdninstagram.com/v/t51.29350-15/350571803_918427685884819_6705862327460059723_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=LQaHe0YrpHQAX-VJvIj&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfDZYxkf3a1N4qTu-Tn7PdA6_wfslBTHwT3WptWFoTLfZw&oe=647EFF6D,"05.02.2023г. Третье место в онлайн турнире по шахматам. Выиграл у очень сильных соперников (участвовало 247 человек).

Third place in an online chess tournament. I won against very strong opponents (247 people participated).

#мишамарковшахматист
#шахматист
#шахматисты 
#юныйшахматист
#шахматы
#шахматымосква
#chess
#chessgame 
#chessplayer","05.02.2023г. Третье место в онлайн турнире по шахматам. Выиграл у очень сильных соперников (участвовало 247 человек).

Third place in an online chess tournament. I won against very strong opponents (247 people participated).

#мишамарковшахматист
#шахматист
#шахматисты 
#юныйшахматист
#шахматы
#шахматымосква
#chess
#chessgame 
#chessplayer",a screenshot of a cell phone showing a list of trophies,"05.02.2023г. Третье место в онлайн турнире по шахматам. Выиграл у очень сильных соперников (участвовало 247 человек).

Third place in an online chess tournament. I won against very strong opponents (247 people participated).

#мишамарковшахматист
#шахматист
#шахматисты 
#юныйшахматист
#шахматы
#шахматымосква
#chess
#chessgame 
#chessplayer. Image description: a screenshot of a cell phone showing a list of trophies",0,8,4,0.03753415122628212,0.7553408741950989,0.2071249783039093,11.289196,6.9092083
503,2023-06-01,https://scontent-lcy1-1.cdninstagram.com/v/t51.29350-15/350511256_1355506174996963_3364937664683142557_n.webp?stp=dst-jpg&_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=zfgHHZSf1jQAX9lXwNB&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfBWsEH4ICUF36qELcvlTTl9Ikmctb2mgQPSudF-yZFdWA&oe=647EB836,"أنا عارف إنك بتحاول و محاولاتك كلها جميلة مثلك ❤️

#summervibes#summer#calendardesign#calendar#orange#blue#chess","أنا عارف إنك بتحاول و محاولاتك كلها جميلة مثلك ❤️

#summervibes#summer#calendardesign#calendar#orange#blue#chess",a close up of a calendar with a hand on a chess board,"أنا عارف إنك بتحاول و محاولاتك كلها جميلة مثلك ❤️

#summervibes#summer#calendardesign#calendar#orange#blue#chess. Image description: a close up of a calendar with a hand on a chess board",0,3,1,0.03425990045070648,0.6709298491477966,0.2948102653026581,14.572849,3.65823
504,2023-06-01,https://scontent-lcy1-1.cdninstagram.com/v/t39.30808-6/350796644_566027655699237_2076600487149908713_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=9SG1HacF98QAX-5WRyZ&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfDM1Q90a9Ig5QfoFaikphc6byQ7ciGT48fEYpjUNfixkQ&oe=647DB4AC,#puzzle #chess #chessgame #chessacademy khelochess khelochessindia,#puzzle #chess #chessgame #chessacademy khelochess khelochessindia,chess game with white to play checkmate in 2,#puzzle #chess #chessgame #chessacademy khelochess khelochessindia. Image description: chess game with white to play checkmate in 2,0,1,9,0.015303529798984528,0.9003733992576599,0.08432308584451675,10.443026,1.9740282
505,2023-06-01,https://scontent-lcy1-1.cdninstagram.com/v/t51.29350-15/350483419_1461746244389018_2896744037362666038_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=zB8ktK99bbQAX9ZA9b_&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfCnASvkjZAvPAHkmmQARYY5DpZzS3-uwAOTgqz4WI1DjQ&oe=647D3951,"Trippy #dressedforchess

#chess #chesspics #chessgame #chessberlin #chesslife #chesslover #chessclub #prenzlauerberg #mitte #thingstodoinberlin #timeout #berlinlife #community #spätilife #schachmatt #schach #chessboard #blackandwhite #portrait #monochrome #photography","Trippy #dressedforchess

#chess #chesspics #chessgame #chessberlin #chesslife #chesslover #chessclub #prenzlauerberg #mitte #thingstodoinberlin #timeout #berlinlife #community #spätilife #schachmatt #schach #chessboard #blackandwhite #portrait #monochrome #photography",someone is holding a black and white patterned bag in their hand,"Trippy #dressedforchess

#chess #chesspics #chessgame #chessberlin #chesslife #chesslover #chessclub #prenzlauerberg #mitte #thingstodoinberlin #timeout #berlinlife #community #spätilife #schachmatt #schach #chessboard #blackandwhite #portrait #monochrome #photography. Image description: someone is holding a black and white patterned bag in their hand",0,11,-1,0.008722659200429916,0.4735775887966156,0.5176997780799866,15.016559,5.3652115
506,2023-06-01,https://scontent-lcy1-1.cdninstagram.com/v/t51.29350-15/350610348_138825815871024_3616827931411401840_n.webp?stp=dst-jpg&_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=utIdLMySTgYAX_QtbXW&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfDnbBZLEWFmLDQUhkAoGvXEmelLNnKTDPCMDUSsrLid-Q&oe=647EFDD1,Chess??? https://youtu.be/d7Ect0nR1EA #autochess #chess #finalsendoff #sendoff #youtube,Chess??? https://youtu.be/d7Ect0nR1EA #autochess #chess #finalsendoff #sendoff #youtube,all boss final sendoff,Chess??? https://youtu.be/d7Ect0nR1EA #autochess #chess #finalsendoff #sendoff #youtube. Image description: all boss final sendoff,1,0,25,0.024971678853034973,0.9056035876274109,0.06942467391490936,13.925573,3.6895669
507,2023-06-01,https://scontent-lcy1-2.cdninstagram.com/v/t51.29350-15/350330336_767365841511630_4188483080601261960_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=oYdbBl-RkJYAX9vjg1p&_nc_ht=scontent-lcy1-2.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfCtztQRtSVnGeOVGZs2fbN55FmwQCTKZry6YQ-3QlYoEA&oe=647EAB06,"¿Estás de acuerdo con las palabras de #NigelShort? | Hoy cumple 58 años uno de los mejores jugadores ingleses de la historia del ajedrez. Tres veces campeón británico y mejor conocido por clasificarse para desafiar a Garry Kasparov por el campeonato mundial en 1993. Después de que Short se clasificara a través de la FIDE, ambos jugadores se separaron de la organización para jugar su match, que ganó Kasparov.

Short se convirtió en MI en 1980 a la edad de solo 14 años. Aunque ahora es una edad en la que varios jugadores han hecho no solo MI sino GM , en ese momento probablemente era el MI más joven de la historia. ( Es posible que Bobby Fischer y Henrique Mecking hayan llegado antes, pero no se dispone de registros irrefutables).

Hasta la fecha, Short sigue siendo el único ajedrecista inglés en ganar un torneo de candidatos por el título indiscutible. Solo otros dos, y solo uno nacido en Inglaterra, han jugado en algún campeonato mundial desde 1886. Johannes Zukertort, quien se mudó a Londres en 1872 y moriría y sería enterrado allí, jugó contra Wilhelm Steinitz en 1886. El otro es Michael Adams, quien fue subcampeón en el Campeonato Mundial de 2004 de la FIDE. Adams, que ganó siete Campeonatos Británicos de Ajedrez, es uno de los pocos jugadores además de Short (Howard Staunton sería otro) que tiene un caso como el mejor ajedrecista británico de todos los tiempos.

📸 Adam Raoof/Flickr.
__________

#DeporteMental #Ajedrez #Chess #Xadrez #Historia #Sabíasque #Sabiasque #Curiosidad #Curiosidades #Datocurioso #Datoscuriosos #Dato #Datos #Conocimiento #Frases #Frase #Salud #Cultura #Alcohol #SaludMental #Undíacomohoy #FrasesdelaVida #Pensamientos #Reflexiones #Educacion #Aprender #Reflexion #Interesante #Efemérides","¿Estás de acuerdo con las palabras de #NigelShort? | Hoy cumple 58 años uno de los mejores jugadores ingleses de la historia del ajedrez. Tres veces campeón británico y mejor conocido por clasificarse para desafiar a Garry Kasparov por el campeonato mundial en 1993. Después de que Short se clasificara a través de la FIDE, ambos jugadores se separaron de la organización para jugar su match, que ganó Kasparov.

Short se convirtió en MI en 1980 a la edad de solo 14 años. Aunque ahora es una edad en la que varios jugadores han hecho no solo MI sino GM , en ese momento probablemente era el MI más joven de la historia. ( Es posible que Bobby Fischer y Henrique Mecking hayan llegado antes, pero no se dispone de registros irrefutables).

Hasta la fecha, Short sigue siendo el único ajedrecista inglés en ganar un torneo de candidatos por el título indiscutible. Solo otros dos, y solo uno nacido en Inglaterra, han jugado en algún campeonato mundial desde 1886. Johannes Zukertort, quien se mudó a Londres en 1872 y moriría y sería enterrado allí, jugó contra Wilhelm Steinitz en 1886. El otro es Michael Adams, quien fue subcampeón en el Campeonato Mundial de 2004 de la FIDE. Adams, que ganó siete Campeonatos Británicos de Ajedrez, es uno de los pocos jugadores además de Short (Howard Staunton sería otro) que tiene un caso como el mejor ajedrecista británico de todos los tiempos.

📸 Adam Raoof/Flickr.
__________

#DeporteMental #Ajedrez #Chess #Xadrez #Historia #Sabíasque #Sabiasque #Curiosidad #Curiosidades #Datocurioso #Datoscuriosos #Dato #Datos #Conocimiento #Frases #Frase #Salud #Cultura #Alcohol #SaludMental #Undíacomohoy #FrasesdelaVida #Pensamientos #Reflexiones #Educacion #Aprender #Reflexion #Interesante #Efemérides",there is a man that is playing chess with a quote,"¿Estás de acuerdo con las palabras de #NigelShort? | Hoy cumple 58 años uno de los mejores jugadores ingleses de la historia del ajedrez. Tres veces campeón británico y mejor conocido por clasificarse para desafiar a Garry Kasparov por el campeonato mundial en 1993. Después de que Short se clasificara a través de la FIDE, ambos jugadores se separaron de la organización para jugar su match, que ganó Kasparov.

Short se convirtió en MI en 1980 a la edad de solo 14 años. Aunque ahora es una edad en la que varios jugadores han hecho no solo MI sino GM , en ese momento probablemente era el MI más joven de la historia. ( Es posible que Bobby Fischer y Henrique Mecking hayan llegado antes, pero no se dispone de registros irrefutables).

Hasta la fecha, Short sigue siendo el único ajedrecista inglés en ganar un torneo de candidatos por el título indiscutible. Solo otros dos, y solo uno nacido en Inglaterra, han jugado en algún campeonato mundial desde 1886. Johannes Zukertort, quien se mudó a Londres en 1872 y moriría y sería enterrado allí, jugó contra Wilhelm Steinitz en 1886. El otro es Michael Adams, quien fue subcampeón en el Campeonato Mundial de 2004 de la FIDE. Adams, que ganó siete Campeonatos Británicos de Ajedrez, es uno de los pocos jugadores además de Short (Howard Staunton sería otro) que tiene un caso como el mejor ajedrecista británico de todos los tiempos.

📸 Adam Raoof/Flickr.
__________

#DeporteMental #Ajedrez #Chess #Xadrez #Historia #Sabíasque #Sabiasque #Curiosidad #Curiosidades #Datocurioso #Datoscuriosos #Dato #Datos #Conocimiento #Frases #Frase #Salud #Cultura #Alcohol #SaludMental #Undíacomohoy #FrasesdelaVida #Pensamientos #Reflexiones #Educacion #Aprender #Reflexion #Interesante #Efemérides. Image description: there is a man that is playing chess with a quote",8,295,-1,0.034789785742759705,0.8681424856185913,0.09706773608922958,10.547342,4.9137163
508,2023-06-01,https://scontent-lcy1-2.cdninstagram.com/v/t51.29350-15/350494950_1311884449405886_8267794581156571554_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=VW0r7ACZW7AAX9EjvWX&_nc_ht=scontent-lcy1-2.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfAprBQ6X01FIojOAbEfn2LeDeWgiobiy4DXz1SGGnya_Q&oe=647E0BED,"🔥 After a week off, we're back on Day 6 of our Dark Chess journey!
6/64 ""Epaulette Mate"" 🏆 
Experience the claustrophobic intensity of an Epaulette Mate, where the enemy King is trapped between its own Rooks in tight spaces🤏
#IndieGame #chess #humpday","🔥 After a week off, we're back on Day 6 of our Dark Chess journey!
6/64 ""Epaulette Mate"" 🏆 
Experience the claustrophobic intensity of an Epaulette Mate, where the enemy King is trapped between its own Rooks in tight spaces🤏
#IndieGame #chess #humpday",a picture of a picture of a man holding a trophy in front of a background of other items,"🔥 After a week off, we're back on Day 6 of our Dark Chess journey!
6/64 ""Epaulette Mate"" 🏆 
Experience the claustrophobic intensity of an Epaulette Mate, where the enemy King is trapped between its own Rooks in tight spaces🤏
#IndieGame #chess #humpday. Image description: a picture of a picture of a man holding a trophy in front of a background of other items",0,2,25,0.01080366875976324,0.4589945077896118,0.5302018523216248,14.012328,3.5908637
509,2023-06-01,https://scontent-lcy1-2.cdninstagram.com/v/t51.29350-15/350487047_848393450139870_7405164328796499069_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=wlDPa0Ijc7MAX8D2oRV&_nc_ht=scontent-lcy1-2.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfDfZvo5szeDqgtTPus8kNFeD6zBz2sqBgIP8LbbJGriog&oe=647E2FBE,"Chess Chat is back! 

We will officially be resuming this program next Tuesday from 4:30-6pm and will continue every Tuesday thereafter. 

This program is open to all youth ages 9-17 and there is no registration needed. 

#urbanartgallery #artleadslifefollows #chess #chesschat","Chess Chat is back! 

We will officially be resuming this program next Tuesday from 4:30-6pm and will continue every Tuesday thereafter. 

This program is open to all youth ages 9-17 and there is no registration needed. 

#urbanartgallery #artleadslifefollows #chess #chesschat",chess chat flyer with a man playing chess in a room,"Chess Chat is back! 

We will officially be resuming this program next Tuesday from 4:30-6pm and will continue every Tuesday thereafter. 

This program is open to all youth ages 9-17 and there is no registration needed. 

#urbanartgallery #artleadslifefollows #chess #chesschat. Image description: chess chat flyer with a man playing chess in a room",0,4,1,0.0027445703744888306,0.41806355118751526,0.5791919231414795,12.2969055,3.4792488
510,2023-06-01,https://scontent-lcy1-1.cdninstagram.com/v/t51.29350-15/350897319_1626893751127307_6675819817394473035_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=_UCC1RI5OMYAX8gH6cM&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfB24vSXvWV20MO0gkdf861Ne7ZAztek0zwDtJigB5EF5Q&oe=647E0D39,".
That Sounds about right?
Since the world population (percentage of Humans unknown) is just over 8 Billion minus (-) the lot of individuals involved in the Catholic/Freemasons/Jesuit Order, Global indoctrination program.

Joshua 1:9 “only be Courageous and Strong”

Hebrew #Jews 🆚 the Kabbalah (Babylonians in disguise) 

#Warfare #WarTactics #Chess #Net #Netres #Neters #Manipulation of Reality #Lies
# InterNet # NetFlix # EtherNet … … …
Freemasons running the #MATRIX #Construct

#WakeUpCall #WakeUpWorld #WakeUpAmerica #WakeUpSheeple #ItNeverWas What You thought it was! #WorldWariii never ended, they just changed Tactics! 

# CatholicChurch / # Vatican ( #Babylonia ) 
sent #Nazis down to #SouthAmerica to hide out.

So many #HiddenFacilities and #HiddenTechnology and #HiddenAbuse #CloningIsReal #cloningisreal👽 
Governments have been #Infiltrated #Infiltration 

Religions have been Infiltrated and managed by Worldly Agendas

✴️ XMass and Easter are Babylonian 
(Christ and His Apostles never celebrated birthdays)
War Tactic: Trick the Masses into Cursing themselves = YahWeh’s Anger!
Zephaniah 2:1-3 

You heard it here first!
See More #Truth & #Exposed light_of_daylight 

Repost from : riipplesoftruth2",".
That Sounds about right?
Since the world population (percentage of Humans unknown) is just over 8 Billion minus (-) the lot of individuals involved in the Catholic/Freemasons/Jesuit Order, Global indoctrination program.

Joshua 1:9 “only be Courageous and Strong”

Hebrew #Jews 🆚 the Kabbalah (Babylonians in disguise) 

#Warfare #WarTactics #Chess #Net #Netres #Neters #Manipulation of Reality #Lies
# InterNet # NetFlix # EtherNet … … …
Freemasons running the #MATRIX #Construct

#WakeUpCall #WakeUpWorld #WakeUpAmerica #WakeUpSheeple #ItNeverWas What You thought it was! #WorldWariii never ended, they just changed Tactics! 

# CatholicChurch / # Vatican ( #Babylonia ) 
sent #Nazis down to #SouthAmerica to hide out.

So many #HiddenFacilities and #HiddenTechnology and #HiddenAbuse #CloningIsReal #cloningisreal👽 
Governments have been #Infiltrated #Infiltration 

Religions have been Infiltrated and managed by Worldly Agendas

✴️ XMass and Easter are Babylonian 
(Christ and His Apostles never celebrated birthdays)
War Tactic: Trick the Masses into Cursing themselves = YahWeh’s Anger!
Zephaniah 2:1-3 

You heard it here first!
See More #Truth & #Exposed light_of_daylight 

Repost from : riipplesoftruth2",a close up of a note written on a piece of paper,".
That Sounds about right?
Since the world population (percentage of Humans unknown) is just over 8 Billion minus (-) the lot of individuals involved in the Catholic/Freemasons/Jesuit Order, Global indoctrination program.

Joshua 1:9 “only be Courageous and Strong”

Hebrew #Jews 🆚 the Kabbalah (Babylonians in disguise) 

#Warfare #WarTactics #Chess #Net #Netres #Neters #Manipulation of Reality #Lies
# InterNet # NetFlix # EtherNet … … …
Freemasons running the #MATRIX #Construct

#WakeUpCall #WakeUpWorld #WakeUpAmerica #WakeUpSheeple #ItNeverWas What You thought it was! #WorldWariii never ended, they just changed Tactics! 

# CatholicChurch / # Vatican ( #Babylonia ) 
sent #Nazis down to #SouthAmerica to hide out.

So many #HiddenFacilities and #HiddenTechnology and #HiddenAbuse #CloningIsReal #cloningisreal👽 
Governments have been #Infiltrated #Infiltration 

Religions have been Infiltrated and managed by Worldly Agendas

✴️ XMass and Easter are Babylonian 
(Christ and His Apostles never celebrated birthdays)
War Tactic: Trick the Masses into Cursing themselves = YahWeh’s Anger!
Zephaniah 2:1-3 

You heard it here first!
See More #Truth & #Exposed light_of_daylight 

Repost from : riipplesoftruth2. Image description: a close up of a note written on a piece of paper",0,2,6,0.2286069095134735,0.7081294655799866,0.06326358020305634,13.011505,1.6850836
